PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;INSTELLINGSCODE ACTUEEL;INSTELLINGSNAAM ACTUEEL;ONDERDEEL;SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2020;2021;2022;2023;2024
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);69298;M European Master in Sustainable Energy System Management;voltijd onderwijs;man;35;30;43;36;33
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;economie;n.v.t. (economie);69298;M European Master in Sustainable Energy System Management;voltijd onderwijs;vrouw;15;12;14;17;15
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);69299;M European Master in Renewable Energy;voltijd onderwijs;man;36;26;31;28;23
Groningen;0014;Groningen;reguliere inst.;master;25BE;Hanzehogeschool Groningen;techniek;n.v.t. (techniek);69299;M European Master in Renewable Energy;voltijd onderwijs;vrouw;8;8;8;12;10
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;60204;M Opleiding tot leraar voortgezet onderwijs van de eerste graad in Aardrijkskunde;deeltijd onderwijs;man;<5;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;60204;M Opleiding tot leraar voortgezet onderwijs van de eerste graad in Aardrijkskunde;voltijd onderwijs;man;<5;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;60204;M Opleiding tot leraar voortgezet onderwijs van de eerste graad in Aardrijkskunde;voltijd onderwijs;vrouw;<5;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;60238;M Opleiding tot leraar voortgezet onderwijs van de eerste graad in Filosofie;deeltijd onderwijs;man;<5;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;60243;M Opleiding tot leraar voortgezet onderwijs van de eerste graad in Maatschappijleer;deeltijd onderwijs;man;<5;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;60243;M Opleiding tot leraar voortgezet onderwijs van de eerste graad in Maatschappijleer;voltijd onderwijs;man;<5;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;60243;M Opleiding tot leraar voortgezet onderwijs van de eerste graad in Maatschappijleer;voltijd onderwijs;vrouw;<5;0;0;0;0
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68532;M Educatie in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;man;7;5;<5;<5;<5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68532;M Educatie in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;vrouw;<5;<5;0;0;<5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68532;M Educatie in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;man;30;40;36;34;36
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68532;M Educatie in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;vrouw;22;17;18;18;17
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;voltijd onderwijs;man;9;6;6;5;5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68533;M Leraar Voorbereidend Hoger Onderwijs in de Betawetenschappen;voltijd onderwijs;vrouw;7;<5;7;<5;<5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;deeltijd onderwijs;man;<5;0;0;0;<5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;deeltijd onderwijs;vrouw;<5;<5;<5;<5;<5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;voltijd onderwijs;man;9;<5;<5;<5;<5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68534;M Leraar Voorbereidend Hoger Onderwijs in de Taal- en cultuurwetenschappen;voltijd onderwijs;vrouw;19;13;13;16;13
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;man;<5;<5;<5;<5;<5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;deeltijd onderwijs;vrouw;<5;<5;5;<5;<5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;man;11;14;12;10;12
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68535;M Leraar Voorbereidend Hoger Onderwijs in de Mens- en Maatschappijwetenschappen;voltijd onderwijs;vrouw;14;9;9;5;5
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68536;M Educatie in de Taal- en cultuurwetenschappen;deeltijd onderwijs;man;<5;<5;<5;0;0
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68536;M Educatie in de Taal- en cultuurwetenschappen;voltijd onderwijs;man;19;20;15;13;10
Groningen;0014;Groningen;reguliere inst.;postmaster;21PC;Rijksuniversiteit Groningen;onderwijs;universitaire lerarenopleidingen;68536;M Educatie in de Taal- en cultuurwetenschappen;voltijd onderwijs;vrouw;36;33;27;25;16
Groningen;0014;Groningen;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);60261;M Theologie (Predikantschap);voltijd onderwijs;man;14;14;8;9;<5
Groningen;0014;Groningen;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);60261;M Theologie (Predikantschap);voltijd onderwijs;vrouw;23;24;21;10;10
Groningen;0014;Groningen;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);60264;M Verdieping;deeltijd onderwijs;man;<5;<5;0;0;0
Groningen;0014;Groningen;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);60264;M Verdieping;deeltijd onderwijs;vrouw;<5;5;0;0;0
Groningen;0014;Groningen;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);60264;M Verdieping;voltijd onderwijs;man;8;11;0;0;0
Groningen;0014;Groningen;WO kleine univ.;master;00DV;Protestantse Theologische Universiteit;taal en cultuur;n.v.t. (taal en cultuur);60264;M Verdieping;voltijd onderwijs;vrouw;8;8;0;0;0
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);50019;B International Business;voltijd onderwijs;man;1096;1164;1168;1272;1252
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);50019;B International Business;voltijd onderwijs;vrouw;834;880;869;970;988
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);50950;B Economie en Bedrijfseconomie;voltijd onderwijs;man;820;867;881;969;896
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);50950;B Economie en Bedrijfseconomie;voltijd onderwijs;vrouw;395;410;411;449;442
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);56402;B Fiscale Economie;voltijd onderwijs;man;76;58;52;37;22
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);56402;B Fiscale Economie;voltijd onderwijs;vrouw;33;37;23;16;7
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);56833;B Econometrie en Operationele Research;voltijd onderwijs;man;168;152;147;141;148
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);56833;B Econometrie en Operationele Research;voltijd onderwijs;vrouw;77;71;61;55;62
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);56856;B Business Analytics;voltijd onderwijs;man;27;56;111;148;180
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);56856;B Business Analytics;voltijd onderwijs;vrouw;8;23;40;62;89
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56051;B Europese Studies;voltijd onderwijs;man;374;360;353;348;362
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56051;B Europese Studies;voltijd onderwijs;vrouw;442;420;417;433;480
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;man;308;291;283;250;246
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);56604;B Psychologie;voltijd onderwijs;vrouw;1002;1072;1140;1129;1106
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);50296;B European Public Health;voltijd onderwijs;man;53;52;54;46;41
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);50296;B European Public Health;voltijd onderwijs;vrouw;242;215;182;160;145
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);56551;B Geneeskunde;voltijd onderwijs;man;294;267;273;312;329
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);56551;B Geneeskunde;voltijd onderwijs;vrouw;802;782;768;764;737
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);56553;B Gezondheidswetenschappen;voltijd onderwijs;man;205;209;209;239;219
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);56553;B Gezondheidswetenschappen;voltijd onderwijs;vrouw;733;774;837;886;802
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);56990;B Biomedische Wetenschappen;voltijd onderwijs;man;359;366;380;286;237
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;gezondheidszorg;n.v.t. (gezondheidszorg);56990;B Biomedische Wetenschappen;voltijd onderwijs;vrouw;622;651;672;541;502
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;natuur;n.v.t. (natuur);50300;B Data Science and Artificial Intelligence;voltijd onderwijs;man;404;383;442;438;408
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;natuur;n.v.t. (natuur);50300;B Data Science and Artificial Intelligence;voltijd onderwijs;vrouw;110;129;147;146;137
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;natuur;n.v.t. (natuur);50769;B Business Engineering;voltijd onderwijs;man;111;196;276;359;372
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;natuur;n.v.t. (natuur);50769;B Business Engineering;voltijd onderwijs;vrouw;39;58;105;129;162
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;recht;n.v.t. (recht);50017;B European Law School;voltijd onderwijs;man;424;427;431;465;435
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;recht;n.v.t. (recht);50017;B European Law School;voltijd onderwijs;vrouw;810;877;972;1056;1106
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;voltijd onderwijs;man;237;267;229;210;227
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;recht;n.v.t. (recht);50700;B Rechtsgeleerdheid;voltijd onderwijs;vrouw;423;479;444;458;455
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;recht;n.v.t. (recht);56827;B Fiscaal Recht;voltijd onderwijs;man;101;96;88;87;83
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;recht;n.v.t. (recht);56827;B Fiscaal Recht;voltijd onderwijs;vrouw;72;52;62;73;62
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;man;441;456;492;509;480
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;sectoroverstijgend;sectoroverstijgend;50393;B Liberal Arts and Sciences;voltijd onderwijs;vrouw;934;1048;1135;1168;1139
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;sectoroverstijgend;sectoroverstijgend;59337;B Digital Society;voltijd onderwijs;man;86;106;135;135;124
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;sectoroverstijgend;sectoroverstijgend;59337;B Digital Society;voltijd onderwijs;vrouw;87;139;163;168;148
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;sectoroverstijgend;sectoroverstijgend;59339;B Global Studies;voltijd onderwijs;man;21;41;69;89;86
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;sectoroverstijgend;sectoroverstijgend;59339;B Global Studies;voltijd onderwijs;vrouw;47;126;220;250;264
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;taal en cultuur;n.v.t. (taal en cultuur);50004;B Cultuurwetenschappen;voltijd onderwijs;man;89;98;71;81;76
Limburg;0935;Maastricht;reguliere inst.;bachelor;21PJ;Universiteit Maastricht;taal en cultuur;n.v.t. (taal en cultuur);50004;B Cultuurwetenschappen;voltijd onderwijs;vrouw;268;267;247;267;257
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60001;M Learning and Development in Organisations;voltijd onderwijs;man;14;14;11;<5;6
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60001;M Learning and Development in Organisations;voltijd onderwijs;vrouw;51;43;33;29;35
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60012;M Economic and Financial Research (research);voltijd onderwijs;man;8;13;13;10;12
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60012;M Economic and Financial Research (research);voltijd onderwijs;vrouw;<5;7;5;5;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60013;M Business Research (research);voltijd onderwijs;man;11;8;5;5;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60013;M Business Research (research);voltijd onderwijs;vrouw;11;6;5;6;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60018;M Digital Business and Economics;voltijd onderwijs;vrouw;<5;<5;6;13;9
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60019;M International Business;deeltijd onderwijs;man;33;35;35;36;51
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60019;M International Business;deeltijd onderwijs;vrouw;20;23;26;24;23
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60019;M International Business;voltijd onderwijs;man;536;657;547;450;537
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60019;M International Business;voltijd onderwijs;vrouw;455;588;407;379;429
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60307;M Econometrics and Operations Research;voltijd onderwijs;man;35;35;41;49;41
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60307;M Econometrics and Operations Research;voltijd onderwijs;vrouw;16;15;12;12;13
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60321;M Financial Economics;voltijd onderwijs;man;41;56;51;61;71
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60321;M Financial Economics;voltijd onderwijs;vrouw;20;17;7;8;17
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60464;M Human Decision Science;voltijd onderwijs;man;17;25;27;22;28
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60464;M Human Decision Science;voltijd onderwijs;vrouw;32;51;43;30;36
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60959;M Business Intelligence and Smart Services;voltijd onderwijs;man;51;48;37;48;46
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);60959;M Business Intelligence and Smart Services;voltijd onderwijs;vrouw;18;15;15;18;22
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);66401;M Economics;voltijd onderwijs;man;8;19;22;14;15
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);66401;M Economics;voltijd onderwijs;vrouw;10;9;6;14;13
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);66402;M Fiscale Economie;voltijd onderwijs;man;15;22;13;7;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);66402;M Fiscale Economie;voltijd onderwijs;vrouw;5;7;9;6;<5
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);67087;M Economics and Strategy in Emerging Markets;voltijd onderwijs;man;16;15;11;16;14
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;economie;n.v.t. (economie);67087;M Economics and Strategy in Emerging Markets;voltijd onderwijs;vrouw;15;15;<5;11;10
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60003;M European Public Affairs;voltijd onderwijs;man;13;20;20;17;16
Limburg;0935;Maastricht;reguliere inst.;master;21PJ;Universiteit Maastricht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60003;M European Public Affairs;voltijd onderwijs;vrouw;20;13;14;16;29
