,vestigingscode,instellingscode,instellingsnaam,vestigingsgemeente,jaar,opleidingsvorm,soort_ho,type_ho,herkomst,status,ingeschrevenen_HO,instroom_RR,instroom_HO,tweedejaars_HO,hogerejaars_HO,instroom_THO_NW,tweedejaars_THO_NW,hogerejaars_THO_NW,provincie
13878,23AH00,23AH,Saxion Hogeschool,Enschede,2030,deeltijd,hbo,ba,niet-EER,prognose,1.502,0.955,0.955,0.0,0.547,0.955,0.0,0.547,Overijssel
13879,23AH00,23AH,Saxion Hogeschool,Enschede,2031,deeltijd,hbo,ba,niet-EER,prognose,1.514,0.962,0.962,0.0,0.552,0.962,0.0,0.552,Overijssel
13880,23AH00,23AH,Saxion Hogeschool,Enschede,2032,deeltijd,hbo,ba,niet-EER,prognose,1.516,0.967,0.967,0.0,0.549,0.967,0.0,0.549,Overijssel
13881,23AH00,23AH,Saxion Hogeschool,Enschede,2033,deeltijd,hbo,ba,niet-EER,prognose,1.508,0.97,0.97,0.0,0.538,0.97,0.0,0.538,Overijssel
13882,23AH00,23AH,Saxion Hogeschool,Enschede,2034,deeltijd,hbo,ba,niet-EER,prognose,1.516,0.973,0.973,0.0,0.543,0.973,0.0,0.543,Overijssel
13883,23AH00,23AH,Saxion Hogeschool,Enschede,2035,deeltijd,hbo,ba,niet-EER,prognose,1.522,0.976,0.976,0.0,0.546,0.976,0.0,0.546,Overijssel
13884,23AH00,23AH,Saxion Hogeschool,Enschede,2036,deeltijd,hbo,ba,niet-EER,prognose,1.524,0.976,0.976,0.0,0.548,0.976,0.0,0.548,Overijssel
13885,23AH00,23AH,Saxion Hogeschool,Enschede,2037,deeltijd,hbo,ba,niet-EER,prognose,1.523,0.973,0.973,0.0,0.55,0.973,0.0,0.55,Overijssel
13886,23AH00,23AH,Saxion Hogeschool,Enschede,2038,deeltijd,hbo,ba,niet-EER,prognose,1.521,0.971,0.971,0.0,0.55,0.971,0.0,0.55,Overijssel
13887,23AH00,23AH,Saxion Hogeschool,Enschede,2025,deeltijd,hbo,ma,EER,prognose,1.298,0.657,0.0,0.0,1.298,0.3285,0.641,0.3285,Overijssel
13888,23AH00,23AH,Saxion Hogeschool,Enschede,2026,deeltijd,hbo,ma,EER,prognose,1.315,0.666,0.0,0.0,1.315,0.333,0.649,0.333,Overijssel
13889,23AH00,23AH,Saxion Hogeschool,Enschede,2027,deeltijd,hbo,ma,EER,prognose,1.329,0.674,0.0,0.0,1.329,0.337,0.655,0.337,Overijssel
13890,23AH00,23AH,Saxion Hogeschool,Enschede,2028,deeltijd,hbo,ma,EER,prognose,1.341,0.678,0.0,0.0,1.341,0.339,0.663,0.339,Overijssel
13891,23AH00,23AH,Saxion Hogeschool,Enschede,2029,deeltijd,hbo,ma,EER,prognose,1.348,0.682,0.0,0.0,1.348,0.341,0.666,0.341,Overijssel
13892,23AH00,23AH,Saxion Hogeschool,Enschede,2030,deeltijd,hbo,ma,EER,prognose,1.356,0.686,0.0,0.0,1.356,0.343,0.67,0.343,Overijssel
13893,23AH00,23AH,Saxion Hogeschool,Enschede,2031,deeltijd,hbo,ma,EER,prognose,1.365,0.69,0.0,0.0,1.365,0.345,0.675,0.345,Overijssel
13894,23AH00,23AH,Saxion Hogeschool,Enschede,2032,deeltijd,hbo,ma,EER,prognose,1.373,0.694,0.0,0.0,1.373,0.347,0.679,0.347,Overijssel
13895,23AH00,23AH,Saxion Hogeschool,Enschede,2033,deeltijd,hbo,ma,EER,prognose,1.38,0.698,0.0,0.0,1.38,0.349,0.682,0.349,Overijssel
13896,23AH00,23AH,Saxion Hogeschool,Enschede,2034,deeltijd,hbo,ma,EER,prognose,1.387,0.701,0.0,0.0,1.387,0.3505,0.686,0.3505,Overijssel
13897,23AH00,23AH,Saxion Hogeschool,Enschede,2035,deeltijd,hbo,ma,EER,prognose,1.391,0.703,0.0,0.0,1.391,0.3515,0.688,0.3515,Overijssel
13898,23AH00,23AH,Saxion Hogeschool,Enschede,2036,deeltijd,hbo,ma,EER,prognose,1.395,0.705,0.0,0.0,1.395,0.3525,0.69,0.3525,Overijssel
13899,23AH00,23AH,Saxion Hogeschool,Enschede,2037,deeltijd,hbo,ma,EER,prognose,1.398,0.706,0.0,0.0,1.398,0.353,0.692,0.353,Overijssel
13900,23AH00,23AH,Saxion Hogeschool,Enschede,2038,deeltijd,hbo,ma,EER,prognose,1.402,0.708,0.0,0.0,1.402,0.354,0.694,0.354,Overijssel
13901,23AH00,23AH,Saxion Hogeschool,Enschede,2025,deeltijd,hbo,ma,NL,prognose,86.225,33.889,0.876439655172414,1.81385538550949,83.5347049593181,32.4282672413793,29.0831865517241,24.7135462068966,Overijssel
13902,23AH00,23AH,Saxion Hogeschool,Enschede,2026,deeltijd,hbo,ma,NL,prognose,86.136,33.898,0.876672413793104,1.82015555986052,83.4391720263464,32.4368793103448,29.252144137931,24.4469765517241,Overijssel
13903,23AH00,23AH,Saxion Hogeschool,Enschede,2027,deeltijd,hbo,ma,NL,prognose,86.114,33.907,0.876905172413793,1.82241079039132,83.4146840371949,32.4454913793103,29.3085817241379,24.3599268965517,Overijssel
13904,23AH00,23AH,Saxion Hogeschool,Enschede,2028,deeltijd,hbo,ma,NL,prognose,86.175,33.919,0.877215517241379,1.82491214645486,83.4728723363038,32.456974137931,29.3730451724138,24.3449806896552,Overijssel
13905,23AH00,23AH,Saxion Hogeschool,Enschede,2029,deeltijd,hbo,ma,NL,prognose,86.419,33.926,0.877396551724138,1.83058756296009,83.7110158853158,32.4636724137931,29.5390655172414,24.4162620689655,Overijssel
13906,23AH00,23AH,Saxion Hogeschool,Enschede,2030,deeltijd,hbo,ma,NL,prognose,86.546,33.883,0.876284482758621,1.83207099961255,83.8376445176288,32.422525862069,29.6194148275862,24.5040593103448,Overijssel
13907,23AH00,23AH,Saxion Hogeschool,Enschede,2031,deeltijd,hbo,ma,NL,prognose,86.5,33.809,0.874370689655172,1.83110102673382,83.794528283611,32.3517155172414,29.6467768965517,24.5015075862069,Overijssel
13908,23AH00,23AH,Saxion Hogeschool,Enschede,2032,deeltijd,hbo,ma,NL,prognose,86.425,33.761,0.873129310344828,1.83002818674932,83.7218425029059,32.3057844827586,29.6500831034483,24.4691324137931,Overijssel
13909,23AH00,23AH,Saxion Hogeschool,Enschede,2033,deeltijd,hbo,ma,NL,prognose,86.315,33.687,0.871215517241379,1.82845147229756,83.6153330104611,32.234974137931,29.6576051724138,24.4224206896552,Overijssel
13910,23AH00,23AH,Saxion Hogeschool,Enschede,2034,deeltijd,hbo,ma,NL,prognose,86.193,33.622,0.869534482758621,1.82643335916312,83.4970321580783,32.172775862069,29.6451648275862,24.3750593103448,Overijssel
13911,23AH00,23AH,Saxion Hogeschool,Enschede,2035,deeltijd,hbo,ma,NL,prognose,86.014,33.529,0.867129310344827,1.82328661371561,83.3235840759396,32.0837844827586,29.6198031034483,24.3104124137931,Overijssel
13912,23AH00,23AH,Saxion Hogeschool,Enschede,2036,deeltijd,hbo,ma,NL,prognose,85.837,33.453,0.865163793103448,1.82034356838435,83.1514926385122,32.0110603448276,29.5872679310345,24.2386717241379,Overijssel
13913,23AH00,23AH,Saxion Hogeschool,Enschede,2037,deeltijd,hbo,ma,NL,prognose,85.677,33.383,0.863353448275862,1.8179601898489,82.9956863618752,31.9440775862069,29.5667444827586,24.1661779310345,Overijssel
13914,23AH00,23AH,Saxion Hogeschool,Enschede,2038,deeltijd,hbo,ma,NL,prognose,85.475,33.303,0.861284482758621,1.81481257264626,82.7989029445951,31.867525862069,29.5304548275862,24.0770193103448,Overijssel
13915,23AH00,23AH,Saxion Hogeschool,Enschede,2025,voltijd,hbo,ad,EER,prognose,7.497,5.273,2.3069375,1.9596875,3.230375,4.9434375,2.13589583333333,0.417666666666667,Overijssel
13916,23AH00,23AH,Saxion Hogeschool,Enschede,2026,voltijd,hbo,ad,EER,prognose,7.719,5.305,2.3209375,1.9316875,3.466375,4.9734375,2.25322916666667,0.492333333333333,Overijssel
13917,23AH00,23AH,Saxion Hogeschool,Enschede,2027,voltijd,hbo,ad,EER,prognose,7.958,5.493,2.4031875,1.9529375,3.601875,5.1496875,2.2943125,0.514,Overijssel
13918,23AH00,23AH,Saxion Hogeschool,Enschede,2028,voltijd,hbo,ad,EER,prognose,7.956,5.35,2.340625,1.921125,3.69425,5.015625,2.37770833333333,0.562666666666667,Overijssel
13919,23AH00,23AH,Saxion Hogeschool,Enschede,2029,voltijd,hbo,ad,EER,prognose,8.059,5.434,2.377375,1.930875,3.75075,5.094375,2.393625,0.571,Overijssel
13920,23AH00,23AH,Saxion Hogeschool,Enschede,2030,voltijd,hbo,ad,EER,prognose,8.065,5.421,2.3716875,1.9234375,3.769875,5.0821875,2.4038125,0.579,Overijssel
13921,23AH00,23AH,Saxion Hogeschool,Enschede,2031,voltijd,hbo,ad,EER,prognose,8.086,5.433,2.3769375,1.9256875,3.783375,5.0934375,2.4105625,0.582,Overijssel
13922,23AH00,23AH,Saxion Hogeschool,Enschede,2032,voltijd,hbo,ad,EER,prognose,8.05,5.396,2.36075,1.91775,3.7715,5.05875,2.40858333333333,0.582666666666667,Overijssel
13923,23AH00,23AH,Saxion Hogeschool,Enschede,2033,voltijd,hbo,ad,EER,prognose,8.015,5.371,2.3498125,1.9100625,3.755125,5.0353125,2.39935416666667,0.580333333333333,Overijssel
13924,23AH00,23AH,Saxion Hogeschool,Enschede,2034,voltijd,hbo,ad,EER,prognose,7.968,5.339,2.3358125,1.8980625,3.734125,5.0053125,2.38535416666667,0.577333333333333,Overijssel
13925,23AH00,23AH,Saxion Hogeschool,Enschede,2035,voltijd,hbo,ad,EER,prognose,7.918,5.306,2.321375,1.886875,3.70975,4.974375,2.37029166666667,0.573333333333333,Overijssel
13926,23AH00,23AH,Saxion Hogeschool,Enschede,2036,voltijd,hbo,ad,EER,prognose,7.88,5.287,2.3130625,1.8783125,3.688625,4.9565625,2.35477083333333,0.568666666666667,Overijssel
13927,23AH00,23AH,Saxion Hogeschool,Enschede,2037,voltijd,hbo,ad,EER,prognose,7.836,5.258,2.300375,1.867875,3.66775,4.929375,2.34129166666667,0.565333333333333,Overijssel
13928,23AH00,23AH,Saxion Hogeschool,Enschede,2038,voltijd,hbo,ad,EER,prognose,7.8,5.234,2.289875,1.860375,3.64975,4.906875,2.33079166666667,0.562333333333333,Overijssel
13929,23AH00,23AH,Saxion Hogeschool,Enschede,2025,voltijd,hbo,ad,NL,prognose,336.624,191.446,84.306495412844,95.2386360856269,157.078868501529,189.104152905199,108.637629028464,38.8822180663373,Overijssel
13930,23AH00,23AH,Saxion Hogeschool,Enschede,2026,voltijd,hbo,ad,NL,prognose,339.196,187.836,82.7167706422018,92.9531376146789,163.526091743119,185.538311926606,111.92994714969,41.7277409237042,Overijssel
13931,23AH00,23AH,Saxion Hogeschool,Enschede,2027,voltijd,hbo,ad,NL,prognose,339.071,186.026,81.9197064220184,91.7260428134556,165.425250764526,183.750452599388,112.673245001176,42.6473023994354,Overijssel
13932,23AH00,23AH,Saxion Hogeschool,Enschede,2028,voltijd,hbo,ad,NL,prognose,337.024,184.117,81.0790458715596,91.0613058103975,164.883648318043,181.864804281346,112.509867835019,42.6493278836352,Overijssel
13933,23AH00,23AH,Saxion Hogeschool,Enschede,2029,voltijd,hbo,ad,NL,prognose,333.131,181.438,79.8993027522936,90.0183516819572,163.213345565749,179.218574923547,111.606458480358,42.305966596095,Overijssel
13934,23AH00,23AH,Saxion Hogeschool,Enschede,2030,voltijd,hbo,ad,NL,prognose,328.685,179.18,78.9049541284404,88.6956941896024,161.084351681957,176.988195718654,109.954533874382,41.7422704069631,Overijssel
13935,23AH00,23AH,Saxion Hogeschool,Enschede,2031,voltijd,hbo,ad,NL,prognose,324.206,176.499,77.7243302752294,87.7182018348624,158.763467889908,174.339990825688,108.714325335215,41.1516838390967,Overijssel
13936,23AH00,23AH,Saxion Hogeschool,Enschede,2032,voltijd,hbo,ad,NL,prognose,319.653,173.666,76.4767706422018,86.4688042813456,156.707425076453,171.541645259939,107.432964243707,40.6783904963538,Overijssel
13937,23AH00,23AH,Saxion Hogeschool,Enschede,2033,voltijd,hbo,ad,NL,prognose,314.019,170.476,75.072,84.8143333333333,154.132666666667,168.390666666667,105.581623931624,40.0467094017094,Overijssel
13938,23AH00,23AH,Saxion Hogeschool,Enschede,2034,voltijd,hbo,ad,NL,prognose,309.024,167.745,73.8693577981651,83.4823853211009,151.672256880734,165.693073394495,103.922422959304,39.4085036462009,Overijssel
13939,23AH00,23AH,Saxion Hogeschool,Enschede,2035,voltijd,hbo,ad,NL,prognose,303.76,164.921,72.6257614678899,82.0494097859327,149.084828746177,162.903617737003,102.124260762174,38.7321215008233,Overijssel
13940,23AH00,23AH,Saxion Hogeschool,Enschede,2036,voltijd,hbo,ad,NL,prognose,299.132,162.495,71.5574311926606,80.8505412844037,146.724027522936,160.507293577982,100.526140555163,38.0985658668549,Overijssel
13941,23AH00,23AH,Saxion Hogeschool,Enschede,2037,voltijd,hbo,ad,NL,prognose,294.789,160.167,70.532256880734,79.7050458715596,144.551697247706,158.207770642202,99.0552145769623,37.5260147808359,Overijssel
13942,23AH00,23AH,Saxion Hogeschool,Enschede,2038,voltijd,hbo,ad,NL,prognose,291.229,158.478,69.7884770642202,78.7245137614679,142.716009174312,156.539431192661,97.6776964243707,37.0118723829687,Overijssel
13943,23AH00,23AH,Saxion Hogeschool,Enschede,2025,voltijd,hbo,ad,niet-EER,prognose,7.483,4.668,2.74588235294118,2.29435294117647,2.44276470588235,4.668,2.0055,0.8095,Overijssel
13944,23AH00,23AH,Saxion Hogeschool,Enschede,2026,voltijd,hbo,ad,niet-EER,prognose,7.072,4.766,2.80352941176471,2.25641176470588,2.01205882352941,4.766,1.7205,0.5855,Overijssel
13945,23AH00,23AH,Saxion Hogeschool,Enschede,2027,voltijd,hbo,ad,niet-EER,prognose,6.933,4.652,2.73647058823529,2.21158823529412,1.98494117647059,4.652,1.699,0.582,Overijssel
13946,23AH00,23AH,Saxion Hogeschool,Enschede,2028,voltijd,hbo,ad,niet-EER,prognose,6.948,4.664,2.74352941176471,2.20141176470588,2.00305882352941,4.664,1.694,0.59,Overijssel
13947,23AH00,23AH,Saxion Hogeschool,Enschede,2029,voltijd,hbo,ad,niet-EER,prognose,6.999,4.64,2.72941176470588,2.17976470588235,2.08982352941176,4.64,1.7235,0.6355,Overijssel
13948,23AH00,23AH,Saxion Hogeschool,Enschede,2030,voltijd,hbo,ad,niet-EER,prognose,6.975,4.65,2.73529411764706,2.17611764705882,2.06358823529412,4.65,1.7035,0.6215,Overijssel
13949,23AH00,23AH,Saxion Hogeschool,Enschede,2031,voltijd,hbo,ad,niet-EER,prognose,6.93,4.61,2.71176470588235,2.16470588235294,2.05352941176471,4.61,1.7,0.62,Overijssel
13950,23AH00,23AH,Saxion Hogeschool,Enschede,2032,voltijd,hbo,ad,niet-EER,prognose,6.96,4.684,2.75529411764706,2.18311764705882,2.02158823529412,4.684,1.6785,0.5975,Overijssel
13951,23AH00,23AH,Saxion Hogeschool,Enschede,2033,voltijd,hbo,ad,niet-EER,prognose,7.056,4.668,2.74588235294118,2.17835294117647,2.13176470588235,4.668,1.734,0.654,Overijssel
13952,23AH00,23AH,Saxion Hogeschool,Enschede,2034,voltijd,hbo,ad,niet-EER,prognose,7.07,4.697,2.76294117647059,2.18217647058824,2.12488235294118,4.697,1.725,0.648,Overijssel
13953,23AH00,23AH,Saxion Hogeschool,Enschede,2035,voltijd,hbo,ad,niet-EER,prognose,7.12,4.713,2.77235294117647,2.17794117647059,2.16970588235294,4.713,1.738,0.669,Overijssel
13954,23AH00,23AH,Saxion Hogeschool,Enschede,2036,voltijd,hbo,ad,niet-EER,prognose,7.105,4.681,2.75352941176471,2.16641176470588,2.18505882352941,4.681,1.7445,0.6795,Overijssel
13955,23AH00,23AH,Saxion Hogeschool,Enschede,2037,voltijd,hbo,ad,niet-EER,prognose,7.061,4.652,2.73647058823529,2.15558823529412,2.16894117647059,4.652,1.735,0.674,Overijssel
13956,23AH00,23AH,Saxion Hogeschool,Enschede,2038,voltijd,hbo,ad,niet-EER,prognose,7.042,4.63,2.72352941176471,2.14641176470588,2.17205882352941,4.63,1.7345,0.6775,Overijssel
13957,23AH00,23AH,Saxion Hogeschool,Enschede,2025,voltijd,hbo,ba,EER,prognose,1069.412,264.361,239.308032576505,215.249578479763,614.854388943731,253.13935834156,219.413553442188,596.859088216253,Overijssel
13958,23AH00,23AH,Saxion Hogeschool,Enschede,2026,voltijd,hbo,ba,EER,prognose,1060.407,260.914,236.18769792695,213.354454096742,610.864847976308,249.838677196446,217.544432233017,593.023890570537,Overijssel
13959,23AH00,23AH,Saxion Hogeschool,Enschede,2027,voltijd,hbo,ba,EER,prognose,1047.28,259.562,234.963824284304,210.319394866732,601.996780848963,248.544067127345,214.373966529554,584.361966343101,Overijssel
13960,23AH00,23AH,Saxion Hogeschool,Enschede,2028,voltijd,hbo,ba,EER,prognose,1037.87,256.835,232.495256663376,209.255254689042,596.119488647581,245.932823297137,213.276147855424,578.661028847439,Overijssel
13961,23AH00,23AH,Saxion Hogeschool,Enschede,2029,voltijd,hbo,ba,EER,prognose,1030.209,255.289,231.095768015795,207.076577492596,592.036654491609,244.452448173741,211.06340760771,574.693144218548,Overijssel
13962,23AH00,23AH,Saxion Hogeschool,Enschede,2030,voltijd,hbo,ba,EER,prognose,1021.991,252.801,228.843550839092,205.691054294176,587.456394866732,242.07005923001,209.662747024257,570.258193745734,Overijssel
13963,23AH00,23AH,Saxion Hogeschool,Enschede,2031,voltijd,hbo,ba,EER,prognose,1012.475,249.864,226.184884501481,203.571585389931,582.718530108588,239.257729516288,207.53874637167,565.678524112042,Overijssel
13964,23AH00,23AH,Saxion Hogeschool,Enschede,2032,voltijd,hbo,ba,EER,prognose,1003.07,247.523,224.065736426456,201.117592300099,577.886671273445,237.016100691017,205.06009879748,560.993800511504,Overijssel
13965,23AH00,23AH,Saxion Hogeschool,Enschede,2033,voltijd,hbo,ba,EER,prognose,994.576,246.367,223.019288252715,199.23423988154,572.322471865745,235.909170779862,203.101207977302,555.565621242836,Overijssel
13966,23AH00,23AH,Saxion Hogeschool,Enschede,2034,voltijd,hbo,ba,EER,prognose,986.894,245.115,221.88593780849,198.35762290227,566.65043928924,234.710315893386,202.149842121673,550.033841984941,Overijssel
13967,23AH00,23AH,Saxion Hogeschool,Enschede,2035,voltijd,hbo,ba,EER,prognose,980.842,244.261,221.112869693978,197.387686080948,562.341444225074,233.892566633761,201.120145097986,545.829288268252,Overijssel
13968,23AH00,23AH,Saxion Hogeschool,Enschede,2036,voltijd,hbo,ba,EER,prognose,975.722,243.053,220.019349457058,196.723023692004,558.979626850938,232.735844027641,200.425445462917,542.560710509442,Overijssel
13969,23AH00,23AH,Saxion Hogeschool,Enschede,2037,voltijd,hbo,ba,EER,prognose,971.385,242.252,219.29425863771,195.765441263574,556.325300098717,231.968845014807,199.439469228466,539.976685756726,Overijssel
13970,23AH00,23AH,Saxion Hogeschool,Enschede,2038,voltijd,hbo,ba,EER,prognose,967.682,241.687,218.782802566634,195.16334254689,553.735854886476,231.427828232971,198.803044227767,537.451127539261,Overijssel
13971,23AH00,23AH,Saxion Hogeschool,Enschede,2025,voltijd,hbo,ba,NL,prognose,11927.313,2915.266,2550.14423712106,2271.18763891533,7105.98112396362,2657.61403902505,2297.47250749962,6972.22645347533,Overijssel
13972,23AH00,23AH,Saxion Hogeschool,Enschede,2026,voltijd,hbo,ba,NL,prognose,11551.35,2848.325,2491.58724596584,2181.11889040173,6878.64386363244,2596.58930187023,2206.03569758248,6748.72500054729,Overijssel
13973,23AH00,23AH,Saxion Hogeschool,Enschede,2027,voltijd,hbo,ba,NL,prognose,11289.751,2820.475,2467.22531226791,2126.65872942043,6695.86695831166,2571.2006920532,2149.95882939982,6568.59147854698,Overijssel
13974,23AH00,23AH,Saxion Hogeschool,Enschede,2028,voltijd,hbo,ba,NL,prognose,11053.056,2793.782,2443.87547039363,2100.04149319994,6509.13903640643,2546.86682627777,2121.65749028111,6384.53168344113,Overijssel
13975,23AH00,23AH,Saxion Hogeschool,Enschede,2029,voltijd,hbo,ba,NL,prognose,10830.314,2747.91,2403.74869758963,2074.83837844588,6351.72692396449,2505.04900546891,2095.50096004473,6229.76403448636,Overijssel
13976,23AH00,23AH,Saxion Hogeschool,Enschede,2030,voltijd,hbo,ba,NL,prognose,10615.987,2700.323,2362.12171953278,2031.44739674799,6222.41788371923,2461.66775680238,2051.52242261579,6102.79682058184,Overijssel
13977,23AH00,23AH,Saxion Hogeschool,Enschede,2031,voltijd,hbo,ba,NL,prognose,10428.916,2660.474,2327.26359759638,1991.33934044897,6110.31306195465,2425.34062170009,2010.87667210723,5992.69870619268,Overijssel
13978,23AH00,23AH,Saxion Hogeschool,Enschede,2032,voltijd,hbo,ba,NL,prognose,10263.056,2619.908,2291.77827614611,1961.41087745644,6009.86684639745,2388.35985524272,1980.56403254164,5894.13211221564,Overijssel
13979,23AH00,23AH,Saxion Hogeschool,Enschede,2033,voltijd,hbo,ba,NL,prognose,10094.77,2586.536,2262.58594396057,1925.71696707505,5906.46708896438,2357.93728120991,1944.30676985035,5792.52594893974,Overijssel
13980,23AH00,23AH,Saxion Hogeschool,Enschede,2034,voltijd,hbo,ba,NL,prognose,9947.72,2553.353,2233.55894051718,1901.26320305734,5812.89785642548,2327.68700330835,1919.40350120146,5700.62949549019,Overijssel
13981,23AH00,23AH,Saxion Hogeschool,Enschede,2035,voltijd,hbo,ba,NL,prognose,9796.358,2518.892,2203.41399986496,1871.04329464246,5721.90070549257,2296.27167537641,1888.78957551455,5611.29674910904,Overijssel
13982,23AH00,23AH,Saxion Hogeschool,Enschede,2036,voltijd,hbo,ba,NL,prognose,9672.0,2488.714,2177.01563594626,1845.68156597239,5649.30279808136,2268.76081479981,1863.16698250061,5540.07220269958,Overijssel
13983,23AH00,23AH,Saxion Hogeschool,Enschede,2037,voltijd,hbo,ba,NL,prognose,9559.043,2464.402,2155.74858632098,1821.23812615171,5582.05628752731,2246.59751563027,1838.40912294134,5474.03636142838,Overijssel
13984,23AH00,23AH,Saxion Hogeschool,Enschede,2038,voltijd,hbo,ba,NL,prognose,9481.254,2460.116,2151.99938532172,1804.49087502099,5524.76373965729,2242.6903134157,1821.06642182525,5417.49726475905,Overijssel
13985,23AH00,23AH,Saxion Hogeschool,Enschede,2025,voltijd,hbo,ba,niet-EER,prognose,462.171,134.192,126.472991150442,95.8998413433175,239.79816750624,131.816920353982,100.130258372375,230.223821273642,Overijssel
13986,23AH00,23AH,Saxion Hogeschool,Enschede,2026,voltijd,hbo,ba,niet-EER,prognose,480.199,132.97,125.321283185841,93.9175693215339,260.960147492625,130.616548672566,98.9306771820232,250.65177414541,Overijssel
13987,23AH00,23AH,Saxion Hogeschool,Enschede,2027,voltijd,hbo,ba,niet-EER,prognose,484.754,132.214,124.608769911504,92.6340390288178,267.511191059678,129.87392920354,97.9003647405865,256.979706055874,Overijssel
13988,23AH00,23AH,Saxion Hogeschool,Enschede,2028,voltijd,hbo,ba,niet-EER,prognose,483.665,130.862,123.334539823009,92.0136524166099,268.316807760381,128.54585840708,97.3519177164671,257.767223876453,Overijssel
13989,23AH00,23AH,Saxion Hogeschool,Enschede,2029,voltijd,hbo,ba,niet-EER,prognose,481.852,130.303,122.807694690265,91.0293442931699,268.014961016565,127.996752212389,96.3731393371508,257.48210845046,Overijssel
13990,23AH00,23AH,Saxion Hogeschool,Enschede,2030,voltijd,hbo,ba,niet-EER,prognose,478.874,129.202,121.770026548673,90.5195810982528,266.584392353075,126.915238938053,95.8483033142461,256.110457747701,Overijssel
13991,23AH00,23AH,Saxion Hogeschool,Enschede,2031,voltijd,hbo,ba,niet-EER,prognose,475.296,128.234,120.857707964602,89.6394899705015,264.798802064897,125.964371681416,94.9352596217248,254.396368696859,Overijssel
13992,23AH00,23AH,Saxion Hogeschool,Enschede,2032,voltijd,hbo,ba,niet-EER,prognose,471.651,127.445,120.114092920354,88.9093658951668,262.627541184479,125.189336283186,94.15297924692,252.308684469894,Overijssel
13993,23AH00,23AH,Saxion Hogeschool,Enschede,2033,voltijd,hbo,ba,niet-EER,prognose,468.402,126.827,119.53164159292,88.3428897889721,260.527468618108,124.582274336283,93.5315680027763,250.28815766094,Overijssel
13994,23AH00,23AH,Saxion Hogeschool,Enschede,2034,voltijd,hbo,ba,niet-EER,prognose,465.45,126.176,118.918088495575,87.9358327206717,258.596078783753,123.942796460177,93.0770241193823,248.430179420441,Overijssel
13995,23AH00,23AH,Saxion Hogeschool,Enschede,2035,voltijd,hbo,ba,niet-EER,prognose,462.865,125.61,118.384646017699,87.5108383480826,256.969515634218,123.386814159292,92.6124250910984,246.86576074961,Overijssel
13996,23AH00,23AH,Saxion Hogeschool,Enschede,2036,voltijd,hbo,ba,niet-EER,prognose,460.573,125.086,117.890787610619,87.1102717267983,255.571940662582,122.872088495575,92.1789970154433,245.521914488981,Overijssel
13997,23AH00,23AH,Saxion Hogeschool,Enschede,2037,voltijd,hbo,ba,niet-EER,prognose,458.472,124.605,117.437455752212,86.7561118447924,254.278432402995,122.399601769911,91.7943310775638,244.278067152525,Overijssel
13998,23AH00,23AH,Saxion Hogeschool,Enschede,2038,voltijd,hbo,ba,niet-EER,prognose,456.699,124.301,117.150942477876,86.4351482187429,253.112909303381,122.100982300885,91.4415637341662,243.156453964949,Overijssel
13999,23AH00,23AH,Saxion Hogeschool,Enschede,2025,voltijd,hbo,ma,EER,prognose,13.377,6.673,5.22234782608696,3.72471428571429,4.42993788819876,6.673,5.794,0.91,Overijssel
14000,23AH00,23AH,Saxion Hogeschool,Enschede,2026,voltijd,hbo,ma,EER,prognose,13.798,6.843,5.35539130434783,3.84492857142857,4.5976801242236,6.843,5.981,0.974,Overijssel
14001,23AH00,23AH,Saxion Hogeschool,Enschede,2027,voltijd,hbo,ma,EER,prognose,13.99,6.864,5.37182608695652,3.92657142857143,4.69160248447205,6.864,6.108,1.018,Overijssel
14002,23AH00,23AH,Saxion Hogeschool,Enschede,2028,voltijd,hbo,ma,EER,prognose,13.973,6.79,5.31391304347826,3.93171428571429,4.72737267080745,6.79,6.116,1.067,Overijssel
14003,23AH00,23AH,Saxion Hogeschool,Enschede,2029,voltijd,hbo,ma,EER,prognose,13.902,6.745,5.27869565217391,3.8925,4.73080434782609,6.745,6.055,1.102,Overijssel
14004,23AH00,23AH,Saxion Hogeschool,Enschede,2030,voltijd,hbo,ma,EER,prognose,13.837,6.71,5.25130434782609,3.86678571428571,4.7189099378882,6.71,6.015,1.112,Overijssel
14005,23AH00,23AH,Saxion Hogeschool,Enschede,2031,voltijd,hbo,ma,EER,prognose,13.788,6.684,5.23095652173913,3.84942857142857,4.7076149068323,6.684,5.988,1.116,Overijssel
14006,23AH00,23AH,Saxion Hogeschool,Enschede,2032,voltijd,hbo,ma,EER,prognose,13.731,6.652,5.20591304347826,3.834,4.69108695652174,6.652,5.964,1.115,Overijssel
14007,23AH00,23AH,Saxion Hogeschool,Enschede,2033,voltijd,hbo,ma,EER,prognose,13.668,6.617,5.17852173913044,3.81728571428571,4.67219254658385,6.617,5.938,1.113,Overijssel
14008,23AH00,23AH,Saxion Hogeschool,Enschede,2034,voltijd,hbo,ma,EER,prognose,13.593,6.574,5.14486956521739,3.79992857142857,4.64820186335404,6.574,5.911,1.108,Overijssel
14009,23AH00,23AH,Saxion Hogeschool,Enschede,2035,voltijd,hbo,ma,EER,prognose,13.498,6.523,5.10495652173913,3.77678571428571,4.61625776397516,6.523,5.875,1.1,Overijssel
