,vestigingscode,instellingscode,instellingsnaam,vestigingsgemeente,jaar,opleidingsvorm,soort_ho,type_ho,herkomst,status,ingeschrevenen_HO,instroom_RR,instroom_HO,tweedejaars_HO,hogerejaars_HO,instroom_THO_NW,tweedejaars_THO_NW,hogerejaars_THO_NW,provincie
468,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2017,voltijd,hbo,ba,niet-EER,realisatie,107.0,34.0,34.0,28.0,45.0,34.0,28.0,45.0,Noord-Holland
469,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2018,voltijd,hbo,ba,niet-EER,realisatie,110.0,33.0,31.0,32.0,47.0,31.0,32.0,47.0,Noord-Holland
470,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2019,voltijd,hbo,ba,niet-EER,realisatie,112.0,31.0,27.0,25.0,60.0,28.0,25.0,59.0,Noord-Holland
471,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2020,voltijd,hbo,ba,niet-EER,realisatie,111.0,25.0,23.0,27.0,61.0,23.0,28.0,60.0,Noord-Holland
472,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2021,voltijd,hbo,ba,niet-EER,realisatie,98.0,22.0,19.0,27.0,52.0,19.0,27.0,52.0,Noord-Holland
473,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2022,voltijd,hbo,ba,niet-EER,realisatie,94.0,25.0,19.0,15.0,60.0,21.0,15.0,58.0,Noord-Holland
474,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2023,voltijd,hbo,ba,niet-EER,realisatie,88.0,24.0,21.0,20.0,47.0,22.0,20.0,46.0,Noord-Holland
475,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2024,voltijd,hbo,ba,niet-EER,realisatie,84.0,21.0,18.0,23.0,43.0,19.0,23.0,42.0,Noord-Holland
476,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2017,voltijd,hbo,ma,EER,realisatie,76.0,47.0,42.0,22.0,12.0,47.0,29.0,0.0,Noord-Holland
477,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2018,voltijd,hbo,ma,EER,realisatie,89.0,44.0,33.0,40.0,16.0,42.0,46.0,0.0,Noord-Holland
478,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2019,voltijd,hbo,ma,EER,realisatie,81.0,41.0,34.0,32.0,15.0,41.0,39.0,0.0,Noord-Holland
479,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2020,voltijd,hbo,ma,EER,realisatie,85.0,48.0,38.0,31.0,16.0,48.0,37.0,0.0,Noord-Holland
480,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2021,voltijd,hbo,ma,EER,realisatie,77.0,30.0,25.0,35.0,17.0,30.0,43.0,0.0,Noord-Holland
481,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2022,voltijd,hbo,ma,EER,realisatie,67.0,42.0,33.0,23.0,11.0,42.0,25.0,0.0,Noord-Holland
482,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2023,voltijd,hbo,ma,EER,realisatie,101.0,61.0,37.0,34.0,30.0,60.0,39.0,0.0,Noord-Holland
483,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2024,voltijd,hbo,ma,EER,realisatie,109.0,48.0,33.0,38.0,38.0,48.0,56.0,0.0,Noord-Holland
484,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2017,voltijd,hbo,ma,NL,realisatie,35.0,14.0,0.0,0.0,32.0,14.0,20.0,0.0,Noord-Holland
485,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2018,voltijd,hbo,ma,NL,realisatie,30.0,15.0,0.0,0.0,29.0,14.0,11.0,0.0,Noord-Holland
486,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2019,voltijd,hbo,ma,NL,realisatie,29.0,17.0,0.0,0.0,27.0,16.0,12.0,0.0,Noord-Holland
487,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2020,voltijd,hbo,ma,NL,realisatie,29.0,13.0,0.0,0.0,27.0,12.0,15.0,0.0,Noord-Holland
488,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2021,voltijd,hbo,ma,NL,realisatie,37.0,25.0,0.0,0.0,35.0,25.0,11.0,0.0,Noord-Holland
489,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2022,voltijd,hbo,ma,NL,realisatie,45.0,19.0,0.0,0.0,42.0,19.0,25.0,0.0,Noord-Holland
490,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2023,voltijd,hbo,ma,NL,realisatie,35.0,14.0,0.0,0.0,33.0,13.0,18.0,0.0,Noord-Holland
491,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2024,voltijd,hbo,ma,NL,realisatie,28.0,15.0,0.0,0.0,25.0,15.0,12.0,0.0,Noord-Holland
492,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2017,voltijd,hbo,ma,niet-EER,realisatie,50.0,34.0,30.0,12.0,8.0,34.0,16.0,0.0,Noord-Holland
493,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2018,voltijd,hbo,ma,niet-EER,realisatie,53.0,20.0,18.0,29.0,6.0,20.0,33.0,0.0,Noord-Holland
494,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2019,voltijd,hbo,ma,niet-EER,realisatie,38.0,20.0,17.0,17.0,0.0,20.0,18.0,0.0,Noord-Holland
495,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2020,voltijd,hbo,ma,niet-EER,realisatie,41.0,22.0,21.0,15.0,0.0,22.0,17.0,0.0,Noord-Holland
496,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2021,voltijd,hbo,ma,niet-EER,realisatie,36.0,16.0,10.0,23.0,0.0,13.0,23.0,0.0,Noord-Holland
497,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2022,voltijd,hbo,ma,niet-EER,realisatie,30.0,16.0,9.0,10.0,11.0,15.0,13.0,0.0,Noord-Holland
498,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2023,voltijd,hbo,ma,niet-EER,realisatie,29.0,11.0,0.0,11.0,16.0,11.0,16.0,0.0,Noord-Holland
499,02BY00,02BY,Gerrit Rietveld Academie,Amsterdam,2024,voltijd,hbo,ma,niet-EER,realisatie,19.0,8.0,7.0,0.0,10.0,8.0,10.0,0.0,Noord-Holland
500,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2017,voltijd,hbo,ba,EER,realisatie,390.0,113.0,109.0,80.0,201.0,110.0,81.0,199.0,Zuid-Holland
501,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2018,voltijd,hbo,ba,EER,realisatie,414.0,101.0,96.0,102.0,216.0,98.0,102.0,214.0,Zuid-Holland
502,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2019,voltijd,hbo,ba,EER,realisatie,440.0,93.0,90.0,90.0,260.0,92.0,91.0,257.0,Zuid-Holland
503,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2020,voltijd,hbo,ba,EER,realisatie,424.0,87.0,84.0,82.0,258.0,84.0,84.0,256.0,Zuid-Holland
504,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2021,voltijd,hbo,ba,EER,realisatie,413.0,87.0,84.0,87.0,242.0,86.0,85.0,242.0,Zuid-Holland
505,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2022,voltijd,hbo,ba,EER,realisatie,377.0,67.0,65.0,83.0,229.0,66.0,84.0,227.0,Zuid-Holland
506,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2023,voltijd,hbo,ba,EER,realisatie,340.0,68.0,65.0,67.0,208.0,67.0,67.0,206.0,Zuid-Holland
507,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2024,voltijd,hbo,ba,EER,realisatie,317.0,71.0,66.0,60.0,191.0,68.0,61.0,188.0,Zuid-Holland
508,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2017,voltijd,hbo,ba,NL,realisatie,869.0,154.0,128.0,154.0,587.0,142.0,157.0,570.0,Zuid-Holland
509,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2018,voltijd,hbo,ba,NL,realisatie,858.0,173.0,151.0,141.0,566.0,164.0,146.0,548.0,Zuid-Holland
510,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2019,voltijd,hbo,ba,NL,realisatie,882.0,178.0,153.0,167.0,562.0,162.0,173.0,547.0,Zuid-Holland
511,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2020,voltijd,hbo,ba,NL,realisatie,888.0,186.0,168.0,156.0,564.0,176.0,160.0,552.0,Zuid-Holland
512,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2021,voltijd,hbo,ba,NL,realisatie,888.0,178.0,148.0,188.0,552.0,161.0,188.0,539.0,Zuid-Holland
513,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2022,voltijd,hbo,ba,NL,realisatie,864.0,185.0,148.0,173.0,543.0,162.0,176.0,526.0,Zuid-Holland
514,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2023,voltijd,hbo,ba,NL,realisatie,913.0,196.0,155.0,176.0,582.0,172.0,179.0,562.0,Zuid-Holland
515,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2024,voltijd,hbo,ba,NL,realisatie,901.0,192.0,167.0,176.0,558.0,176.0,187.0,538.0,Zuid-Holland
516,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2017,voltijd,hbo,ba,niet-EER,realisatie,65.0,18.0,18.0,11.0,36.0,18.0,12.0,35.0,Zuid-Holland
517,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2018,voltijd,hbo,ba,niet-EER,realisatie,60.0,12.0,12.0,14.0,34.0,12.0,14.0,34.0,Zuid-Holland
518,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2019,voltijd,hbo,ba,niet-EER,realisatie,51.0,0.0,0.0,10.0,36.0,0.0,10.0,36.0,Zuid-Holland
519,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2020,voltijd,hbo,ba,niet-EER,realisatie,38.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,Zuid-Holland
520,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2021,voltijd,hbo,ba,niet-EER,realisatie,37.0,10.0,10.0,0.0,26.0,10.0,0.0,26.0,Zuid-Holland
521,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2022,voltijd,hbo,ba,niet-EER,realisatie,25.0,7.0,7.0,9.0,9.0,7.0,9.0,9.0,Zuid-Holland
522,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2023,voltijd,hbo,ba,niet-EER,realisatie,22.0,0.0,0.0,6.0,14.0,0.0,6.0,14.0,Zuid-Holland
523,02NR00,02NR,Hotelschool The Hague,'s-Gravenhage,2024,voltijd,hbo,ba,niet-EER,realisatie,22.0,6.0,6.0,0.0,15.0,6.0,0.0,15.0,Zuid-Holland
524,02NR01,02NR,Hotelschool The Hague,Amsterdam,2017,voltijd,hbo,ba,EER,realisatie,331.0,91.0,88.0,83.0,160.0,91.0,82.0,158.0,Noord-Holland
525,02NR01,02NR,Hotelschool The Hague,Amsterdam,2018,voltijd,hbo,ba,EER,realisatie,375.0,98.0,96.0,79.0,200.0,96.0,80.0,199.0,Noord-Holland
526,02NR01,02NR,Hotelschool The Hague,Amsterdam,2019,voltijd,hbo,ba,EER,realisatie,404.0,90.0,86.0,95.0,223.0,88.0,93.0,223.0,Noord-Holland
527,02NR01,02NR,Hotelschool The Hague,Amsterdam,2020,voltijd,hbo,ba,EER,realisatie,386.0,69.0,67.0,84.0,235.0,67.0,86.0,233.0,Noord-Holland
528,02NR01,02NR,Hotelschool The Hague,Amsterdam,2021,voltijd,hbo,ba,EER,realisatie,341.0,65.0,63.0,60.0,218.0,63.0,60.0,218.0,Noord-Holland
529,02NR01,02NR,Hotelschool The Hague,Amsterdam,2022,voltijd,hbo,ba,EER,realisatie,287.0,56.0,52.0,63.0,172.0,54.0,61.0,172.0,Noord-Holland
530,02NR01,02NR,Hotelschool The Hague,Amsterdam,2023,voltijd,hbo,ba,EER,realisatie,267.0,61.0,54.0,52.0,161.0,58.0,51.0,158.0,Noord-Holland
531,02NR01,02NR,Hotelschool The Hague,Amsterdam,2024,voltijd,hbo,ba,EER,realisatie,248.0,52.0,46.0,50.0,152.0,49.0,51.0,148.0,Noord-Holland
532,02NR01,02NR,Hotelschool The Hague,Amsterdam,2017,voltijd,hbo,ba,NL,realisatie,915.0,180.0,161.0,151.0,603.0,166.0,161.0,588.0,Noord-Holland
533,02NR01,02NR,Hotelschool The Hague,Amsterdam,2018,voltijd,hbo,ba,NL,realisatie,889.0,170.0,146.0,174.0,569.0,160.0,170.0,559.0,Noord-Holland
534,02NR01,02NR,Hotelschool The Hague,Amsterdam,2019,voltijd,hbo,ba,NL,realisatie,871.0,183.0,154.0,157.0,560.0,166.0,162.0,543.0,Noord-Holland
535,02NR01,02NR,Hotelschool The Hague,Amsterdam,2020,voltijd,hbo,ba,NL,realisatie,892.0,192.0,165.0,185.0,542.0,173.0,189.0,530.0,Noord-Holland
536,02NR01,02NR,Hotelschool The Hague,Amsterdam,2021,voltijd,hbo,ba,NL,realisatie,939.0,194.0,168.0,196.0,575.0,179.0,193.0,567.0,Noord-Holland
537,02NR01,02NR,Hotelschool The Hague,Amsterdam,2022,voltijd,hbo,ba,NL,realisatie,927.0,182.0,148.0,196.0,583.0,163.0,200.0,564.0,Noord-Holland
538,02NR01,02NR,Hotelschool The Hague,Amsterdam,2023,voltijd,hbo,ba,NL,realisatie,946.0,205.0,155.0,177.0,614.0,172.0,178.0,596.0,Noord-Holland
539,02NR01,02NR,Hotelschool The Hague,Amsterdam,2024,voltijd,hbo,ba,NL,realisatie,961.0,195.0,151.0,177.0,633.0,163.0,187.0,611.0,Noord-Holland
540,02NR01,02NR,Hotelschool The Hague,Amsterdam,2017,voltijd,hbo,ba,niet-EER,realisatie,39.0,10.0,10.0,0.0,25.0,10.0,0.0,24.0,Noord-Holland
541,02NR01,02NR,Hotelschool The Hague,Amsterdam,2018,voltijd,hbo,ba,niet-EER,realisatie,42.0,9.0,7.0,10.0,25.0,7.0,10.0,25.0,Noord-Holland
542,02NR01,02NR,Hotelschool The Hague,Amsterdam,2019,voltijd,hbo,ba,niet-EER,realisatie,41.0,7.0,6.0,7.0,28.0,7.0,6.0,28.0,Noord-Holland
543,02NR01,02NR,Hotelschool The Hague,Amsterdam,2020,voltijd,hbo,ba,niet-EER,realisatie,30.0,7.0,7.0,0.0,18.0,7.0,6.0,17.0,Noord-Holland
544,02NR01,02NR,Hotelschool The Hague,Amsterdam,2021,voltijd,hbo,ba,niet-EER,realisatie,34.0,9.0,7.0,9.0,18.0,8.0,8.0,18.0,Noord-Holland
545,02NR01,02NR,Hotelschool The Hague,Amsterdam,2022,voltijd,hbo,ba,niet-EER,realisatie,31.0,6.0,0.0,8.0,19.0,0.0,8.0,18.0,Noord-Holland
546,02NR01,02NR,Hotelschool The Hague,Amsterdam,2023,voltijd,hbo,ba,niet-EER,realisatie,26.0,0.0,0.0,0.0,20.0,0.0,0.0,19.0,Noord-Holland
547,02NR01,02NR,Hotelschool The Hague,Amsterdam,2024,voltijd,hbo,ba,niet-EER,realisatie,29.0,12.0,11.0,0.0,17.0,12.0,0.0,15.0,Noord-Holland
548,02NR01,02NR,Hotelschool The Hague,Amsterdam,2021,voltijd,hbo,ma,EER,realisatie,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,Noord-Holland
549,02NR01,02NR,Hotelschool The Hague,Amsterdam,2022,voltijd,hbo,ma,EER,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Holland
550,02NR01,02NR,Hotelschool The Hague,Amsterdam,2023,voltijd,hbo,ma,EER,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Holland
551,02NR01,02NR,Hotelschool The Hague,Amsterdam,2024,voltijd,hbo,ma,EER,realisatie,11.0,10.0,8.0,0.0,0.0,10.0,0.0,0.0,Noord-Holland
552,02NR01,02NR,Hotelschool The Hague,Amsterdam,2021,voltijd,hbo,ma,NL,realisatie,9.0,9.0,0.0,0.0,8.0,9.0,0.0,0.0,Noord-Holland
553,02NR01,02NR,Hotelschool The Hague,Amsterdam,2022,voltijd,hbo,ma,NL,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Holland
554,02NR01,02NR,Hotelschool The Hague,Amsterdam,2023,voltijd,hbo,ma,NL,realisatie,9.0,9.0,0.0,0.0,8.0,9.0,0.0,0.0,Noord-Holland
555,02NR01,02NR,Hotelschool The Hague,Amsterdam,2024,voltijd,hbo,ma,NL,realisatie,9.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,Noord-Holland
556,02NR01,02NR,Hotelschool The Hague,Amsterdam,2023,voltijd,hbo,ma,niet-EER,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Holland
557,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2017,voltijd,hbo,ba,EER,realisatie,258.0,63.0,59.0,50.0,149.0,60.0,49.0,149.0,Noord-Brabant
558,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2018,voltijd,hbo,ba,EER,realisatie,258.0,74.0,70.0,50.0,138.0,71.0,50.0,137.0,Noord-Brabant
559,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2019,voltijd,hbo,ba,EER,realisatie,272.0,89.0,85.0,67.0,120.0,86.0,68.0,118.0,Noord-Brabant
560,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2020,voltijd,hbo,ba,EER,realisatie,296.0,99.0,97.0,71.0,128.0,98.0,73.0,125.0,Noord-Brabant
561,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2021,voltijd,hbo,ba,EER,realisatie,342.0,90.0,82.0,97.0,163.0,85.0,96.0,161.0,Noord-Brabant
562,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2022,voltijd,hbo,ba,EER,realisatie,334.0,80.0,75.0,81.0,178.0,76.0,84.0,174.0,Noord-Brabant
563,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2023,voltijd,hbo,ba,EER,realisatie,324.0,76.0,71.0,70.0,183.0,72.0,70.0,182.0,Noord-Brabant
564,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2024,voltijd,hbo,ba,EER,realisatie,296.0,66.0,58.0,66.0,172.0,59.0,67.0,170.0,Noord-Brabant
565,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2017,voltijd,hbo,ba,NL,realisatie,204.0,44.0,36.0,31.0,137.0,38.0,35.0,131.0,Noord-Brabant
566,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2018,voltijd,hbo,ba,NL,realisatie,176.0,44.0,32.0,36.0,108.0,37.0,36.0,103.0,Noord-Brabant
567,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2019,voltijd,hbo,ba,NL,realisatie,163.0,36.0,30.0,27.0,106.0,31.0,30.0,102.0,Noord-Brabant
568,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2020,voltijd,hbo,ba,NL,realisatie,162.0,53.0,43.0,24.0,95.0,48.0,25.0,89.0,Noord-Brabant
569,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2021,voltijd,hbo,ba,NL,realisatie,164.0,37.0,30.0,47.0,87.0,31.0,50.0,83.0,Noord-Brabant
570,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2022,voltijd,hbo,ba,NL,realisatie,148.0,35.0,26.0,32.0,90.0,29.0,33.0,86.0,Noord-Brabant
571,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2023,voltijd,hbo,ba,NL,realisatie,158.0,51.0,44.0,26.0,88.0,47.0,28.0,83.0,Noord-Brabant
572,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2024,voltijd,hbo,ba,NL,realisatie,155.0,34.0,28.0,41.0,86.0,29.0,44.0,82.0,Noord-Brabant
573,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2017,voltijd,hbo,ba,niet-EER,realisatie,97.0,38.0,34.0,20.0,43.0,34.0,20.0,43.0,Noord-Brabant
574,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2018,voltijd,hbo,ba,niet-EER,realisatie,106.0,33.0,32.0,26.0,48.0,32.0,26.0,48.0,Noord-Brabant
575,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2019,voltijd,hbo,ba,niet-EER,realisatie,100.0,25.0,23.0,28.0,49.0,23.0,28.0,49.0,Noord-Brabant
576,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2020,voltijd,hbo,ba,niet-EER,realisatie,86.0,23.0,22.0,17.0,47.0,22.0,17.0,47.0,Noord-Brabant
577,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2021,voltijd,hbo,ba,niet-EER,realisatie,91.0,34.0,25.0,23.0,43.0,25.0,23.0,43.0,Noord-Brabant
578,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2022,voltijd,hbo,ba,niet-EER,realisatie,107.0,41.0,38.0,21.0,48.0,38.0,21.0,48.0,Noord-Brabant
579,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2023,voltijd,hbo,ba,niet-EER,realisatie,112.0,36.0,30.0,35.0,47.0,30.0,35.0,47.0,Noord-Brabant
580,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2024,voltijd,hbo,ba,niet-EER,realisatie,127.0,41.0,39.0,27.0,61.0,39.0,27.0,61.0,Noord-Brabant
581,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2017,voltijd,hbo,ma,EER,realisatie,79.0,43.0,43.0,34.0,0.0,43.0,34.0,0.0,Noord-Brabant
582,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2018,voltijd,hbo,ma,EER,realisatie,92.0,57.0,57.0,31.0,0.0,57.0,31.0,0.0,Noord-Brabant
583,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2019,voltijd,hbo,ma,EER,realisatie,110.0,59.0,57.0,49.0,0.0,59.0,49.0,0.0,Noord-Brabant
584,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2020,voltijd,hbo,ma,EER,realisatie,124.0,68.0,67.0,49.0,8.0,68.0,51.0,0.0,Noord-Brabant
585,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2021,voltijd,hbo,ma,EER,realisatie,143.0,73.0,67.0,62.0,14.0,72.0,63.0,8.0,Noord-Brabant
586,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2022,voltijd,hbo,ma,EER,realisatie,122.0,57.0,52.0,61.0,9.0,56.0,63.0,0.0,Noord-Brabant
587,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2023,voltijd,hbo,ma,EER,realisatie,111.0,56.0,51.0,51.0,9.0,54.0,53.0,0.0,Noord-Brabant
588,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2024,voltijd,hbo,ma,EER,realisatie,112.0,60.0,55.0,48.0,9.0,60.0,49.0,0.0,Noord-Brabant
589,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2017,voltijd,hbo,ma,NL,realisatie,14.0,11.0,0.0,0.0,13.0,11.0,0.0,0.0,Noord-Brabant
590,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2018,voltijd,hbo,ma,NL,realisatie,14.0,6.0,0.0,0.0,13.0,6.0,8.0,0.0,Noord-Brabant
591,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2019,voltijd,hbo,ma,NL,realisatie,9.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,Noord-Brabant
592,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2020,voltijd,hbo,ma,NL,realisatie,10.0,9.0,0.0,0.0,8.0,8.0,0.0,0.0,Noord-Brabant
593,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2021,voltijd,hbo,ma,NL,realisatie,15.0,9.0,0.0,0.0,13.0,9.0,6.0,0.0,Noord-Brabant
594,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2022,voltijd,hbo,ma,NL,realisatie,10.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,Noord-Brabant
595,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2023,voltijd,hbo,ma,NL,realisatie,16.0,13.0,0.0,0.0,14.0,13.0,0.0,0.0,Noord-Brabant
596,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2024,voltijd,hbo,ma,NL,realisatie,17.0,0.0,0.0,0.0,14.0,0.0,12.0,0.0,Noord-Brabant
597,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2017,voltijd,hbo,ma,niet-EER,realisatie,59.0,36.0,36.0,23.0,0.0,36.0,23.0,0.0,Noord-Brabant
598,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2018,voltijd,hbo,ma,niet-EER,realisatie,55.0,26.0,23.0,30.0,0.0,25.0,29.0,0.0,Noord-Brabant
599,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2019,voltijd,hbo,ma,niet-EER,realisatie,57.0,33.0,30.0,20.0,7.0,31.0,22.0,0.0,Noord-Brabant
600,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2020,voltijd,hbo,ma,niet-EER,realisatie,53.0,30.0,29.0,20.0,0.0,30.0,20.0,0.0,Noord-Brabant
601,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2021,voltijd,hbo,ma,niet-EER,realisatie,77.0,48.0,44.0,29.0,0.0,46.0,30.0,0.0,Noord-Brabant
602,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2022,voltijd,hbo,ma,niet-EER,realisatie,66.0,22.0,20.0,42.0,0.0,21.0,44.0,0.0,Noord-Brabant
603,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2023,voltijd,hbo,ma,niet-EER,realisatie,61.0,40.0,38.0,19.0,0.0,39.0,20.0,0.0,Noord-Brabant
604,02NT00,02NT,Design Academy Eindhoven,Eindhoven,2024,voltijd,hbo,ma,niet-EER,realisatie,65.0,29.0,29.0,32.0,0.0,29.0,33.0,0.0,Noord-Brabant
605,07GR00,07GR,Avans Hogeschool,Breda,2017,deeltijd,hbo,ad,EER,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Brabant
606,07GR00,07GR,Avans Hogeschool,Breda,2018,deeltijd,hbo,ad,EER,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Brabant
607,07GR00,07GR,Avans Hogeschool,Breda,2019,deeltijd,hbo,ad,EER,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Brabant
608,07GR00,07GR,Avans Hogeschool,Breda,2020,deeltijd,hbo,ad,EER,realisatie,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Brabant
609,07GR00,07GR,Avans Hogeschool,Breda,2021,deeltijd,hbo,ad,EER,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Brabant
610,07GR00,07GR,Avans Hogeschool,Breda,2022,deeltijd,hbo,ad,EER,realisatie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Brabant
611,07GR00,07GR,Avans Hogeschool,Breda,2023,deeltijd,hbo,ad,EER,realisatie,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Brabant
612,07GR00,07GR,Avans Hogeschool,Breda,2024,deeltijd,hbo,ad,EER,realisatie,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noord-Brabant
613,07GR00,07GR,Avans Hogeschool,Breda,2017,deeltijd,hbo,ad,NL,realisatie,449.0,264.0,146.0,127.0,176.0,249.0,145.0,55.0,Noord-Brabant
